x	z
1.254531062301854938e+01 2.403589294578034696e+01
1.315444639060716625e+01 2.580423396023477522e+01
1.371670231336625889e+01 2.765751310962684784e+01
1.421195138327407648e+01 2.953864552366189500e+01
1.461944347698515578e+01 3.138558441518239306e+01
1.492203189585437251e+01 3.314107247787354282e+01
1.510617336593743687e+01 3.475264188626563566e+01
1.516192803799046729e+01 3.617261429572959486e+01
1.508295948747077730e+01 3.735810084248386431e+01
1.486569689277339990e+01 3.826697229436307168e+01
1.451282798590401413e+01 3.887593187996322541e+01
1.403541543402367786e+01 3.919474567817371025e+01
1.344727367031896037e+01 3.924041081273833242e+01
1.276480711553449510e+01 3.903638513712017044e+01
1.200701017797498338e+01 3.861258723450232822e+01
1.119546725350227767e+01 3.800539641778704691e+01
1.035358652420321768e+01 3.725788879309072854e+01
9.499414278193052397e+00 3.641448426390260806e+01
8.649637802304464884e+00 3.550814883229405439e+01
7.818837592652061019e+00 3.456624137904617555e+01
7.018760403312732876e+00 3.361145787584935363e+01
6.258319246327324059e+00 3.266183138530544738e+01
5.543769710824496322e+00 3.172980729443704462e+01
4.878857043014587447e+00 3.082087590139797584e+01
4.265233207503546176e+00 2.993905718516887404e+01
3.703410921582850346e+00 2.908685400895319617e+01
3.192790581922992921e+00 2.826518564753064666e+01
2.731660026578666134e+00 2.747338876438046640e+01
2.317170445550852609e+00 2.671015787534924257e+01
1.946210172934478289e+00 2.597420857209414180e+01
1.615709618520907664e+00 2.526393289628235550e+01
1.322471988482964322e+00 2.457781789434611852e+01
1.063173285375736965e+00 2.391444561748463826e+01
8.343623081353317428e-01 2.327249312166119566e+01
6.324606520795983400e-01 2.265073246760464087e+01
4.537833971576564762e-01 2.204803037456718329e+01
2.954602253706567483e-01 2.146338050221202209e+01
1.551735958942196958e-01 2.089597435855981189e+01
3.052479555099896213e-02 2.034508828074407205e+01
-8.081810873832606656e-02 1.981005919467041210e+01
-1.811202699555790607e-01 1.929028461501418690e+01
-2.725025447689621849e-01 1.878523588523837518e+01
-3.565681336787528966e-01 1.829449860702100494e+01
-4.347527973185647543e-01 1.781769909452619416e+01
-5.084694827705185105e-01 1.735449353209281043e+01
-5.791058446014757388e-01 1.690456883186917381e+01
-6.480237131827445429e-01 1.646764347605742174e+01
-7.164112098207949808e-01 1.604349639640966885e+01
-7.851300047361556844e-01 1.563196046359733415e+01
-8.550482049316396882e-01 1.523290861048534950e+01
-9.270893459936034864e-01 1.484625821570680593e+01
-1.002232392092243796e+00 1.447197110366125550e+01
-1.081511735981458333e+00 1.411005354451560478e+01
-1.165981771330980354e+00 1.376059268844320904e+01
-1.256433916176362686e+00 1.342376657560501307e+01
-1.353600271188440285e+00 1.309980239190487161e+01
-1.458342418399717566e+00 1.278907442999013000e+01
-1.571652870454974149e+00 1.249210644742937504e+01
-1.694655070611708947e+00 1.220957166671111871e+01
-1.828603392739948985e+00 1.194229277524449273e+01
-1.974883328190127241e+00 1.169124354046477343e+01
-2.134954265582489796e+00 1.145792896120355842e+01
-2.310021457574266357e+00 1.124376329031551514e+01
-2.501349734077846776e+00 1.105034848885411414e+01
-2.710399019566705370e+00 1.087995969075577385e+01
-2.938824333076218487e+00 1.073554520283903102e+01
-3.188475788203128936e+00 1.062072650480510383e+01
-3.461398593105881716e+00 1.053979824923770892e+01
-3.759833050503831764e+00 1.049772826160326389e+01
-4.086214557678403025e+00 1.050015754025053560e+01
-4.442570659424243118e+00 1.055339377017975089e+01
-4.829699934406094464e+00 1.066538426277299934e+01
-5.251159044771887885e+00 1.084622533053924620e+01
-5.709945834574559953e+00 1.110699785424937680e+01
-6.208123158482852233e+00 1.145969778829197594e+01
-6.746818881779870658e+00 1.191723616067225322e+01
-7.326225880365202059e+00 1.249343907301354051e+01
-7.945602040753987794e+00 1.320304770055691357e+01
-8.603270260075470688e+00 1.406171829215930202e+01
-9.296618446075639142e+00 1.508602217029649850e+01
-1.002209951711549252e+01 1.629344573106125438e+01
-1.077513215626414045e+01 1.770193040957364161e+01
-1.154551613394762200e+01 1.931231431524785336e+01
-1.231904291839678400e+01 2.111918258549642857e+01
-1.307978179937025587e+01 2.310900171019013882e+01
-1.380903378199719711e+01 2.525322511196326758e+01
-1.448533158678057475e+01 2.750829314622213673e+01
-1.508443964959496242e+01 2.981563310113953591e+01
-1.557965484459517747e+01 3.210205063418887761e+01
-1.594965470665986018e+01 3.428711817135967976e+01
-1.617136117498026593e+01 3.627789751934807327e+01
-1.622671895379829721e+01 3.799522124975838722e+01
-1.610691043994446048e+01 3.938137770342390809e+01
-1.581235572283834045e+01 4.040011099040319209e+01
-1.535271258448808851e+01 4.103662098998596974e+01
-1.474629969035177091e+01 4.129740268190816010e+01
-1.400673763453388609e+01 4.120749605949229277e+01
-1.315710407069487609e+01 4.081036045438221294e+01
-1.222520753508651303e+01 4.015746882640589632e+01
-1.123809463091811089e+01 3.930579381573078734e+01
-1.022205002835937471e+01 3.831780774286634994e+01
-9.202439436936877826e+00 3.725935027493472518e+01
-8.200091305965298005e+00 3.616635477823141542e+01
-7.230742306442607514e+00 3.506412426740162402e+01
-6.306889374410721949e+00 3.397556501405249207e+01
-5.437694111242975303e+00 3.291719329441944808e+01
-4.628982783642845433e+00 3.189913538936474779e+01
-3.883426065107055791e+00 3.092554739915103568e+01
-3.201296921217433145e+00 2.999745481025473026e+01
-2.580760693792541804e+00 2.911358273158140975e+01
-2.019259927264867915e+00 2.827207211111440444e+01
-1.513628247069979782e+00 2.747066349623107584e+01
-1.060090359648329983e+00 2.670669703370536752e+01
-6.542620524445230679e-01 2.597711246970665400e+01
-2.910937041721391449e-01 2.527884803714395900e+01
3.402747960864205279e-02 2.460967887377732310e+01
3.252346391867336761e-01 2.396762466786229950e+01
5.866871838982654630e-01 2.335093017010039773e+01
8.225713248217596529e-01 2.275806553199798188e+01
1.037100074779237158e+00 2.218772630586363448e+01
1.234480764268467423e+00 2.163883928251592792e+01
1.418090448369532020e+00 2.111072348169655299e+01
1.590502878372872742e+00 2.060304176310694402e+01
1.754301797462400003e+00 2.011557295773255305e+01
1.912104627933467471e+00 1.964820109320382713e+01
2.066562471192429307e+00 1.920091539379752632e+01
2.220360107757307855e+00 1.877381028043474132e+01
2.376047766299622221e+00 1.836718652645514993e+01
2.535277640004887534e+00 1.798176491998095727e+01
2.699502984835061348e+00 1.761841368581686140e+01
2.870302119710443467e+00 1.727821929731431183e+01
3.049377207395228773e+00 1.696249109626641172e+01
3.238554254496993856e+00 1.667276129290879538e+01
3.439783111467456855e+00 1.641078496591829605e+01
3.655087344488662016e+00 1.617857515672773872e+01
3.885898653296732341e+00 1.597877766158144830e+01
4.133405113354400306e+00 1.581447859773409448e+01
4.398855201117026326e+00 1.568925984775561133e+01
4.683522796953054623e+00 1.560724503709512057e+01
4.988707185143185896e+00 1.557309953408112335e+01
5.315733053881593229e+00 1.559203044992115217e+01
5.665950495275126286e+00 1.566978663870203192e+01
6.040735005343778496e+00 1.581265869738993857e+01
6.440514569882894946e+00 1.602577666051166716e+01
6.864129824483825359e+00 1.631457004982435421e+01
7.312823673038399974e+00 1.669160715842829390e+01
7.786758381132564466e+00 1.716758397151222226e+01
8.284784837132683322e+00 1.775082537890934375e+01
8.804442552184283954e+00 1.844728517509634358e+01
9.341959660212751260e+00 1.926054605919421192e+01
9.892252917921787514e+00 2.019181963496588850e+01
1.044892770479570743e+01 2.123994641081969448e+01
1.100427802309831549e+01 2.240139579980799667e+01
1.154928649787169803e+01 2.367026611962433691e+01
1.207448760808476074e+01 2.503811417285869467e+01
1.256887728491426692e+01 2.648188236594348766e+01
1.301709395105526390e+01 2.796512377508677361e+01
1.340507540368119876e+01 2.945112918841830663e+01
1.372035773762207000e+01 3.090335133097723386e+01
1.395207534536323735e+01 3.228540486470883053e+01
1.409096091704516773e+01 3.356106638846165424e+01
1.412934544046442298e+01 3.469427443799348509e+01
1.406112789456501311e+01 3.564696367944716116e+01
1.388470523216944308e+01 3.638794662778450828e+01
1.360439165241491999e+01 3.691321756974396351e+01
1.322704452801068697e+01 3.722505688329658113e+01
1.276188285161764036e+01 3.733039181994521982e+01
1.222048723584782870e+01 3.724079650472505421e+01
1.161679991326605510e+01 3.697249193620394436e+01
1.096712473638754837e+01 3.654634598648204502e+01
1.028868768626753294e+01 3.598991043793762401e+01
9.593650096091479895e+00 3.533819263911355790e+01
8.895438576157561172e+00 3.461535123734200425e+01
8.206042871433833596e+00 3.384239740816055075e+01
7.535531458395736237e+00 3.303817940160266886e+01
6.892051545027980453e+00 3.221938254219999465e+01
6.281829081295295936e+00 3.140052913991166506e+01
5.709375180449296039e+00 3.059017891980596460e+01
5.177156092867333470e+00 2.979149970948020609e+01
4.686366873516215392e+00 2.900838750551834622e+01
4.237490835368472375e+00 2.824364342647182013e+01
3.830299549401661618e+00 2.749897371285842951e+01
3.463852844599500269e+00 2.677498972716446346e+01
3.136487325674493842e+00 2.607130299105929438e+01
2.845926385982984197e+00 2.538772315983293737e+01
2.589925439214974201e+00 2.472382534941865728e+01
2.366214490482647648e+00 2.407902734097421416e+01
2.172458688469843580e+00 2.345272906979353067e+01
2.006258325431728107e+00 2.284431262530575424e+01
1.865135131136100632e+00 2.225314417699715008e+01
1.746669079812128267e+00 2.167865007207684869e+01
1.649237679137635748e+00 2.112035888733228717e+01
1.571363279056695594e+00 2.057784142295610508e+01
1.511558195168130947e+00 2.005070843274508618e+01
1.468324708725184280e+00 1.953861062409781368e+01
1.440155066635738113e+00 1.904123865801590298e+01
1.425531481462320338e+00 1.855832314910500713e+01
1.423277013984412420e+00 1.808968302335068756e+01
1.433120831914175719e+00 1.763522436292277007e+01
1.454733137457352221e+00 1.719484916586758771e+01
1.487816129205486337e+00 1.676853409238735892e+01
1.532109347309130731e+00 1.635633168421514583e+01
1.587389673477836771e+00 1.595837036461587033e+01
1.653471330979999321e+00 1.557485443838707617e+01
1.730288002669989167e+00 1.520609730795835013e+01
1.818326044695695254e+00 1.485254919136494145e+01
1.918129679795416598e+00 1.451462982827491288e+01
2.030304969402398907e+00 1.419298011308757346e+01
2.155547185861135695e+00 1.388848578926924482e+01
2.294640812427196863e+00 1.360227744935403926e+01
2.448459543266891636e+00 1.333573053494441041e+01
2.617966283457858978e+00 1.309046533670993817e+01
2.804226713564428319e+00 1.286841008302839562e+01
3.008712451696458068e+00 1.267263646145180545e+01
3.232952858596433110e+00 1.250535979644470608e+01
3.478436686546439116e+00 1.236919918950117214e+01
3.746691731158512173e+00 1.226778604157297714e+01
4.039284831374993168e+00 1.220576405306942114e+01
4.357821869467677800e+00 1.218878922385747643e+01
4.703947771039064030e+00 1.222352985326151575e+01
5.079346505021818281e+00 1.231766654006361605e+01
5.485741083677881491e+00 1.247989218250318544e+01
5.924893562600074048e+00 1.271991197827735931e+01
6.398605040711045966e+00 1.304844342454077832e+01
6.908615866556591101e+00 1.347704308016656860e+01
7.453072177786419061e+00 1.401391151535835533e+01
8.031801562805204853e+00 1.467600795257933655e+01
8.644607801423363824e+00 1.548074858616705818e+01
9.288967085991806982e+00 1.644099105853240772e+01
9.960028021404554011e+00 1.756503446016302306e+01
1.065061162509701553e+01 1.885661932962112175e+01
1.135121132704691682e+01 2.031492765354511931e+01
1.204999296977229761e+01 2.193458286664536416e+01
1.273280940610468903e+01 2.370566816439980684e+01
1.338569580217959043e+01 2.561095266559454231e+01
1.398829141561049738e+01 2.760219565297068200e+01
1.451808801499574919e+01 2.962080755076781458e+01
1.495487585848349710e+01 3.160786771846454357e+01
1.528074369377237041e+01 3.350412445078109158e+01
1.548007875811062739e+01 3.524999497767394274e+01
1.553956677829755861e+01 3.678556546434404595e+01
1.544880796810442547e+01 3.804575298607117873e+01
1.520638361793883142e+01 3.898837486225028925e+01
1.481845412543870744e+01 3.961284613734471804e+01
1.429561915122905447e+01 3.992722054370145202e+01
1.365288290267168669e+01 3.994732373284143279e+01
1.290965413386702920e+01 3.969675327546051591e+01
1.208974614565135752e+01 3.920687866142952060e+01
1.121976543493781620e+01 3.851967142679384182e+01
1.031886228011945406e+01 3.769514978526181892e+01
9.407614384152028109e+00 3.677661846232020793e+01
8.504513013734086968e+00 3.579986226529862137e+01
7.624841857710404902e+00 3.479568215866515146e+01
6.780677509897850008e+00 3.378989179411702537e+01
5.981107020680728859e+00 3.279918964248675195e+01
5.231839437239401924e+00 3.183167637340766731e+01
4.536324327743143314e+00 3.089401262265019454e+01
3.896369976392041856e+00 2.999025080069067428e+01
3.312143383414039022e+00 2.912183509270738568e+01
2.782210129913659902e+00 2.828794106604971148e+01
2.303966241181585328e+00 2.748758700263678634e+01
1.874241627138346855e+00 2.671884864721179653e+01
1.489664041017038310e+00 2.597974346738145712e+01
1.146682446536507083e+00 2.526839730853357580e+01
8.415670179022982644e-01 2.458304439383903883e+01
5.704091398051960304e-01 2.392202732424879486e+01
3.291214074222272856e-01 2.328379707849589764e+01
1.136690221586038330e-01 2.266688541831848980e+01
-7.906545427692485140e-02 2.207007621572049416e+01
-2.519767750454721122e-01 2.149243993170194500e+01
-4.079361952619949827e-01 2.093313819781149476e+01
-5.497879213423649825e-01 2.039142049607622198e+01
-6.803491110040322809e-01 1.986662415899924383e+01
-8.022832254635523519e-01 1.935820767855302194e+01
-9.174910743287704173e-01 1.886585698770280217e+01
-1.027685249055408256e+00 1.838932341043833674e+01
-1.134600162150269043e+00 1.792841569960673453e+01
-1.239985989950126655e+00 1.748300304931269267e+01
-1.345608672621512625e+00 1.705301509491939882e+01
-1.453219731486908195e+00 1.663846794192450318e+01
-1.564135122089305607e+00 1.623955087820987231e+01
-1.679408986489001387e+00 1.585654344565033469e+01
-1.800207745540697513e+00 1.548986343917990460e+01
-1.927819013925492486e+00 1.514007227801448607e+01
-2.063651600150658183e+00 1.480787500565275572e+01
-2.209235506549328321e+00 1.449412028987680934e+01
-2.366203443621253566e+00 1.419985037230566860e+01
-2.535904530103556542e+00 1.392653576065902321e+01
-2.719445533542283133e+00 1.367567941731286041e+01
-2.918084641686144565e+00 1.344922755287338134e+01
-3.133247406650203182e+00 1.324964698137301689e+01
-3.366526744915356417e+00 1.307992512027115062e+01
-3.619682937328654759e+00 1.294356999045385415e+01
-3.894643629102565008e+00 1.284461021623424770e+01
-4.193503829816048523e+00 1.278759502535192105e+01
-4.517796366008115960e+00 1.277753305221229851e+01
-4.868899147724858878e+00 1.282091686379154361e+01
-5.249109621068470233e+00 1.292567930373932406e+01
-5.660207316706294733e+00 1.310045042553482553e+01
-6.103437014184205367e+00 1.335455185567877123e+01
-6.579508741925323534e+00 1.369799679369265810e+01
-7.088597777231907315e+00 1.414149001211981727e+01
-7.630344646284509480e+00 1.469642785652520445e+01
-8.203855124140725152e+00 1.537489824549388473e+01
-8.807700234737492195e+00 1.618968067063339689e+01
-9.439724908544370408e+00 1.715360828842063157e+01
-1.009383380322362100e+01 1.827146538550337951e+01
-1.076282169394604438e+01 1.955077639778960119e+01
-1.143785290454870562e+01 2.099284043913012354e+01
-1.210762779159010805e+01 2.258905731870601130e+01
-1.275838274434875430e+01 2.432092754102466614e+01
-1.337389018482600456e+01 2.616005230592664077e+01
-1.393545856774416869e+01 2.806813350858120870e+01
-1.442371308765677718e+01 3.000015368348917733e+01
-1.482261806157810469e+01 3.190188802891413644e+01
-1.511055311880651075e+01 3.369544687708699371e+01
-1.527098401562290597e+01 3.531464506776251966e+01
-1.529365170458023826e+01 3.670798804188198972e+01
-1.517457233450354259e+01 3.783867184156940766e+01
-1.491603725049003515e+01 3.868458311013746709e+01
-1.452661299390862482e+01 3.923829909208373579e+01
-1.401544533082261168e+01 3.950078732630831979e+01
-1.339199878837769297e+01 3.948064801460032669e+01
-1.267708664416711350e+01 3.920539680171188479e+01
-1.189152110389371231e+01 3.870876964670642195e+01
-1.105587478253647404e+01 3.803045935374652942e+01
-1.019048070434715925e+01 3.721611557209175203e+01
-9.315432302851888835e+00 3.631734479609922772e+01
-8.449850196708272421e+00 3.538092481670980760e+01
-7.607638350672842442e+00 3.441933727118949804e+01
-6.799374481898226463e+00 3.345081785468914148e+01
-6.033414940445755548e+00 3.249076483107143787e+01
-5.315868483108284082e+00 3.155059707899839694e+01
-4.650596273406920389e+00 3.063775409192720289e+01
-4.039212853744515108e+00 2.975570362199268715e+01
-3.481276687220130395e+00 2.890526859276087279e+01
-2.975049585084410531e+00 2.808621882025524030e+01
-2.518261695628052799e+00 2.729764980064484803e+01
-2.108239989087207888e+00 2.653838834471709163e+01
-1.741908257644606550e+00 2.580699257787982859e+01
-1.415787115427816545e+00 2.510175194015816658e+01
-1.125997159712636142e+00 2.442081580548175523e+01
-8.689307038850014875e-01 2.376270477953548976e+01
-6.413790186289137774e-01 2.312609150608181352e+01
-4.401343017405244806e-01 2.250975223232444478e+01
-2.619839832711861050e-01 2.191256914743257767e+01
-1.037107255277440743e-01 2.133353038254204748e+01
3.787386555980425118e-02 2.077173541280900793e+01
1.652815468742151184e-01 2.022649129776899812e+01
2.804608664155697206e-01 1.969725374138349849e+01
3.853550740279892417e-01 1.918351574727410380e+01
4.819116734196446927e-01 1.868480536164683770e+01
5.720824221624841721e-01 1.820068567329331088e+01
6.578230925687733599e-01 1.773075488215105722e+01
7.407366903393244328e-01 1.727472500977337688e+01
8.218857494900300154e-01 1.683241861712288312e+01
9.024055643568410501e-01 1.640367248567460123e+01
9.834668179305461333e-01 1.598837039932630866e+01
1.066275581857113686e+00 1.558644314439668399e+01
1.152073316437526751e+00 1.519786850962627334e+01
1.242082004827728570e+00 1.482271594499016842e+01
1.337177346823648305e+00 1.446114396267607205e+01
1.438189419370545785e+00 1.411338925269406275e+01
1.546073579567181167e+00 1.377982554659503656e+01
1.661910560326647968e+00 1.346096372086541493e+01
1.786906470376831813e+00 1.315745179692572719e+01
1.922392794260109561e+00 1.287007494113156092e+01
2.069819270783852083e+00 1.259982473673799319e+01
2.230479874642236293e+00 1.234810963451077193e+01
2.405477065371215417e+00 1.211621919836900751e+01
2.596078241739026016e+00 1.190591791422454193e+01
2.803737709304209069e+00 1.171953679238951018e+01
3.030096680416421329e+00 1.155997336757543970e+01
3.276983274215903297e+00 1.143069169889386316e+01
3.546412516633812739e+00 1.133572236985610893e+01
3.840586340391440867e+00 1.127966248837354790e+01
4.161635534380806689e+00 1.126771911915299640e+01
4.510644767124330379e+00 1.130639298898828926e+01
4.890380227081038811e+00 1.140354639773956258e+01
5.303397701771461747e+00 1.156810303927897898e+01
5.751652344675235007e+00 1.181005394371799433e+01
6.236498675231691990e+00 1.214045747740762948e+01
6.758690578838463026e+00 1.257143934293747201e+01
7.318381306853539492e+00 1.311619257913707415e+01
7.915123476594361662e+00 1.378897756107561001e+01
8.547869071336425151e+00 1.460512200006007788e+01
9.214969440315822879e+00 1.558102094363815127e+01
9.913560691395774782e+00 1.673208564612044569e+01
1.063547886819021038e+01 1.806277927191520405e+01
1.137178029602227802e+01 1.958110548799564299e+01
1.211107020555117231e+01 2.128501855109390206e+01
1.283890480196591000e+01 2.315985728561743784e+01
1.353779126498631946e+01 2.517834508365136870e+01
1.418718774886107425e+01 2.730058990495263060e+01
1.476356925590661895e+01 2.947422896651135105e+01
1.524717110303097556e+01 3.164333941406231787e+01
1.561410195731255435e+01 3.372044993745247154e+01
1.584166534637339829e+01 3.561800246811995407e+01
1.591486719249224002e+01 3.726710120533829951e+01
1.582641581260474872e+01 3.861751261621887465e+01
1.557672191830390851e+01 3.963766543570720557e+01
1.517389861583964006e+01 4.031465066658882535e+01
1.462918311905938218e+01 4.064903255699734075e+01
1.395276759530556987e+01 4.065059159506630948e+01
1.316854824115840827e+01 4.035347559538721640e+01
1.230101220796349715e+01 3.979992034138040680e+01
1.137451168812482649e+01 3.903939761703671252e+01
1.041326391510744287e+01 3.812861520691977546e+01
9.441351163433481020e+00 3.713151689616269380e+01
8.480912422692979291e+00 3.609826678853897874e+01
7.547481120463729098e+00 3.504459339104181481e+01
6.653392461552996906e+00 3.399291920288737145e+01
5.808141886748503069e+00 3.296055403600564659e+01
5.018377886249770548e+00 3.195954691618171495e+01
4.287901999670326703e+00 3.099668608305853112e+01
3.617787531357683051e+00 3.007396924474126010e+01
3.007045471002718351e+00 2.919144033466684718e+01
2.453371968003759118e+00 2.834766910179457611e+01
1.953942335328045843e+00 2.754086642918527161e+01
1.505454678531674251e+00 2.676899735657103108e+01
1.104129895760938673e+00 2.602978108035713589e+01
7.457107460557904632e-01 2.532069166627576351e+01
4.255369550269863521e-01 2.463929562546718799e+01
1.395218312094698154e-01 2.398374668480052918e+01
-1.161515364217382551e-01 2.335240213532405207e+01
-3.453002840460748235e-01 2.274379744134009584e+01
-5.517417729985183428e-01 2.215664624040236319e+01
-7.392935897689758562e-01 2.158984034331734492e+01
-9.115749911281056939e-01 2.104248902566691015e+01
-1.071249580075123831e+00 2.051404485853400317e+01
-1.220746892773969083e+00 2.000410550446594016e+01
-1.362501103120033363e+00 1.951235517600341041e+01
-1.498948316139235182e+00 1.903856516360832529e+01
-1.632526567988619171e+00 1.858259383566170442e+01
-1.765625513188709750e+00 1.814442121368994520e+01
-1.899998726521102910e+00 1.772430601999512945e+01
-2.037028872800763502e+00 1.732264352227479165e+01
-2.178203477357361972e+00 1.693997906293156319e+01
-2.325124747976131445e+00 1.657701484563536809e+01
-2.479509574897449831e+00 1.623460993532445684e+01
-2.643189530817461996e+00 1.591378025820385389e+01
-2.818062265932439026e+00 1.561576019785886871e+01
-3.005530855011860680e+00 1.534227099229552849e+01
-3.206755516402738149e+00 1.509519820663068579e+01
-3.423032434019970704e+00 1.487687924128288586e+01
-3.655794439504527205e+00 1.469014973390371814e+01
-3.906611012222900747e+00 1.453834355937813427e+01
-4.177188279268102988e+00 1.442529282982363803e+01
-4.469369015459011329e+00 1.435532789459084846e+01
-4.785101747182048726e+00 1.433325165664062162e+01
-5.125200994090382878e+00 1.436385075640585107e+01
-5.491132343158560580e+00 1.445449260772517519e+01
-5.884546656987983404e+00 1.461358599689143745e+01
-6.306473582442006176e+00 1.484965254998332540e+01
-6.757321550647606756e+00 1.517132673286604039e+01
-7.236877776994296241e+00 1.558735585119089428e+01
-7.744308261134754900e+00 1.610660005039581577e+01
-8.278157786983364019e+00 1.673803231570378713e+01
-8.836349922718385486e+00 1.749073847212506649e+01
-9.416187020780938610e+00 1.837391718445645239e+01
-1.001327065847086040e+01 1.939326952554449335e+01
-1.061999783984062695e+01 2.054920237403343108e+01
-1.122795715984840648e+01 2.184097982607586630e+01
-1.182707273277860338e+01 2.325998370735035081e+01
-1.240557876846648711e+01 2.478959727607450247e+01
-1.295001957230076250e+01 2.640520522301107320e+01
-1.344524954522185034e+01 2.807419367146399480e+01
-1.387443318372259071e+01 2.975595017728054970e+01
-1.422309588651292245e+01 3.140656325328701115e+01
-1.447740742321704488e+01 3.297216035446349736e+01
-1.462263711011554079e+01 3.439716638191437426e+01
-1.464930984974437678e+01 3.563731619882494783e+01
-1.455322152802814983e+01 3.665967950359602412e+01
-1.433543901427959710e+01 3.744266082983969568e+01
-1.400230016119945020e+01 3.797599954638070585e+01
-1.356540125661813434e+01 3.826076781103137847e+01
-1.303296717017585493e+01 3.830745297694148377e+01
-1.241681903715535462e+01 3.813365677793622410e+01
-1.173548914603337323e+01 3.776262786478937983e+01
-1.100671109381218926e+01 3.722201549121562181e+01
-1.024741978602132697e+01 3.654386951387088800e+01
-9.473751436716607799e+00 3.576464039235172265e+01
-8.701043568482337065e+00 3.492517918919759978e+01
-7.943603314585150343e+00 3.406464191186034896e+01
-7.212150417077443976e+00 3.318804601392563569e+01
-6.514430784163462995e+00 3.230675543164949914e+01
-5.856437923296192949e+00 3.143212516216255281e+01
-5.242397801776927935e+00 3.057243724172624155e+01
-4.674768846754355778e+00 2.973290074573159103e+01
-4.154330264579696674e+00 2.891604774163699432e+01
-3.680559283062881715e+00 2.812337013605995395e+01
-3.252056379068139158e+00 2.735516712088304203e+01
-2.866989727717678349e+00 2.661128620077719020e+01
-2.523112572991390579e+00 2.589117709846281912e+01
-2.217763227725217501e+00 2.519389175470664810e+01
-1.947882957223400435e+00 2.451823835520801254e+01
-1.710547682146192239e+00 2.386321764929513733e+01
-1.503067343749901141e+00 2.322783435933418517e+01
-1.322750539587523200e+00 2.261115000361557748e+01
-1.166902294834062381e+00 2.201228546226894522e+01
-1.032824062286955558e+00 2.143042097726483064e+01
-9.178987250547342436e-01 2.086480628139285187e+01
-8.201679684854286112e-01 2.031482336688874568e+01
-7.378602738499047131e-01 1.977990986104557081e+01
-6.692691478678003403e-01 1.925953790073352323e+01
-6.127769245416536670e-01 1.875321691205781960e+01
-5.668665770892141742e-01 1.826049475772850172e+01
-5.303494644580358797e-01 1.778097148772864955e+01
-5.022962730891207261e-01 1.731427718908594215e+01
-4.818431590253326458e-01 1.686005920831231819e+01
-4.681921978796816930e-01 1.641798325097268219e+01
-4.606118465732035872e-01 1.598773357590778943e+01
-4.585299342288088331e-01 1.556901845783138505e+01
-4.616299260020476636e-01 1.516156268711057997e+01
-4.696528284724691416e-01 1.476510557494415998e+01
-4.823681504742862169e-01 1.437940286896860087e+01
-4.995739030963698979e-01 1.400422675325923549e+01
-5.210965996822670698e-01 1.363936584832970667e+01
-5.468821153381555611e-01 1.328463404443778551e+01
-5.770708700168971639e-01 1.293985766148028738e+01
-6.118307501754548516e-01 1.260488201904288097e+01
-6.513686361075691211e-01 1.227958705922157101e+01
-6.959304025689012629e-01 1.196388734676145837e+01
-7.458009187769383264e-01 1.165773206905770110e+01
-8.013040484110574013e-01 1.136110503615506140e+01
-8.628857885248242265e-01 1.107407928667214314e+01
-9.311365436184702027e-01 1.079675312215639060e+01
-1.006582192569336121e+00 1.052917056338816870e+01
-1.089853124989519362e+00 1.027152045826822757e+01
-1.181689297593940591e+00 1.002414097112563418e+01
-1.282940234200135254e+00 9.787519582718553934e+00
-1.394565025728387919e+00 9.562293090233893622e+00
-1.517632330201406976e+00 9.349247607287932027e+00
-1.653320372744800260e+00 9.149318563925367798e+00
-1.802918579450519143e+00 8.963596812334948538e+00
-1.968309960894637278e+00 8.795035935151174655e+00
-2.151088412327973654e+00 8.645116849171294859e+00
-2.352534726696435374e+00 8.514364496620213885e+00
-2.574166088360243521e+00 8.404521686373165323e+00
-2.817736073093290106e+00 8.318549093955999396e+00
-3.085234648084079545e+00 8.260625261544721099e+00
-3.378888171935116258e+00 8.236146597965815275e+00
-3.701159394663292801e+00 8.251727378696180892e+00
-4.054747457698955060e+00 8.315199745863072422e+00
-4.442587893887273154e+00 8.435613708244151354e+00
-4.867852627487662787e+00 8.623237141267633632e+00
-5.333949974172773167e+00 8.889555787011714116e+00
-5.844524641030291789e+00 9.247273254205344628e+00
-6.401118877961341269e+00 9.709113490702696581e+00
-7.003094883058580855e+00 1.029300143241492727e+01
-7.653757657940905901e+00 1.102322300950646294e+01
-8.353964685316896066e+00 1.192179421830008579e+01
-9.101902352138967700e+00 1.300825136514990099e+01
-9.893085949601617912e+00 1.429965106643849282e+01
-1.072035967314462113e+01 1.581057024858152715e+01
-1.157389662245094009e+01 1.755310614802483116e+01
-1.244119880144784673e+01 1.953687631124656576e+01
-1.330701154093368288e+01 2.176045608057863134e+01
-1.414833063679667191e+01 2.418868846917515114e+01
-1.493761621825828989e+01 2.676945934475048006e+01
-1.564649118375474046e+01 2.943582696347979422e+01
-1.624575430501780815e+01 3.210598643216215464e+01
-1.670538022707254555e+01 3.468326970821324551e+01
-1.699479251532066115e+01 3.705560172707861000e+01
-1.709230350206422600e+01 3.910037189274745373e+01
-1.698503204503980513e+01 4.074603658483192703e+01
-1.666895208692475450e+01 4.195279468462223349e+01
-1.615103742424183153e+01 4.270219330829695537e+01
-1.544926170736084003e+01 4.299712780692122038e+01
-1.459259844049637245e+01 4.286184176644990629e+01
