x	y
-6.060606060606055223e-02 -2.755106185223904144e-02
-5.669599217986309725e-02 -2.577324061666072877e-02
-5.278592375366564227e-02 -2.399548609534733409e-02
-4.887585532746818728e-02 -2.221779367370850522e-02
-4.496578690127073230e-02 -2.044015874007350936e-02
-4.105571847507327732e-02 -1.866257668547352880e-02
-3.714565004887582234e-02 -1.688504290342426536e-02
-3.323558162267836735e-02 -1.510755278970881202e-02
-2.932551319648091237e-02 -1.333010174216096161e-02
-2.541544477028345739e-02 -1.155268516044853297e-02
-2.150537634408600240e-02 -9.775298445857165397e-03
-1.759530791788854742e-02 -7.997937001074133939e-03
-1.368523949169109244e-02 -6.220596229972460457e-03
-9.775171065493637457e-03 -4.443271537395093208e-03
-5.865102639296182474e-03 -2.665958328939263371e-03
-1.955034213098727491e-03 -8.886520107408951274e-04
1.955034213098727491e-03 8.886520107408951274e-04
5.865102639296182474e-03 2.665958328939263371e-03
9.775171065493637457e-03 4.443271537395093208e-03
1.368523949169109244e-02 6.220596229972460457e-03
1.759530791788854742e-02 7.997937001074133939e-03
2.150537634408600240e-02 9.775298445857165397e-03
2.541544477028345739e-02 1.155268516044853297e-02
2.932551319648091237e-02 1.333010174216096161e-02
3.323558162267836735e-02 1.510755278970881202e-02
3.714565004887582234e-02 1.688504290342426536e-02
4.105571847507327732e-02 1.866257668547352880e-02
4.496578690127073230e-02 2.044015874007350936e-02
4.887585532746818728e-02 2.221779367370850522e-02
5.278592375366564227e-02 2.399548609534733409e-02
5.669599217986309725e-02 2.577324061666072877e-02
6.060606060606055223e-02 2.755106185223904144e-02
6.451612903225800721e-02 2.932895441981038867e-02
6.842619745845546220e-02 3.110692294045907733e-02
7.233626588465291718e-02 3.288497203884457182e-02
7.624633431085037216e-02 3.466310634342078395e-02
8.015640273704782715e-02 3.644133048665600116e-02
8.406647116324528213e-02 3.821964910525316866e-02
8.797653958944273711e-02 3.999806684037072319e-02
9.188660801564019209e-02 4.177658833784409637e-02
9.579667644183764708e-02 4.355521824840772466e-02
9.970674486803510206e-02 4.533396122791757271e-02
1.036168132942325570e-01 4.711282193757462822e-02
1.075268817204300120e-01 4.889180504414864653e-02
1.114369501466274670e-01 5.067091522020294309e-02
1.153470185728249220e-01 5.245015714431974091e-02
1.192570869990223770e-01 5.422953550132627448e-02
1.231671554252198320e-01 5.600905498252187198e-02
1.270772238514172869e-01 5.778872028590555099e-02
1.309872922776147419e-01 5.956853611640483548e-02
1.348973607038121969e-01 6.134850718610500991e-02
1.388074291300096519e-01 6.312863821447976809e-02
1.427174975562071069e-01 6.490893392862240319e-02
1.466275659824045619e-01 6.668939906347819135e-02
1.505376344086020168e-01 6.847003836207782301e-02
1.544477028347994718e-01 7.025085657577140319e-02
1.583577712609969268e-01 7.203185846446448493e-02
1.622678396871943818e-01 7.381304879685397780e-02
1.661779081133918368e-01 7.559443235066617972e-02
1.700879765395892917e-01 7.737601391289551656e-02
1.739980449657867467e-01 7.915779828004458618e-02
1.779081133919842017e-01 8.093979025836528507e-02
1.818181818181816567e-01 8.272199466410136426e-02
1.857282502443791117e-01 8.450441632373241474e-02
1.896383186705765667e-01 8.628706007421867163e-02
1.935483870967740216e-01 8.806993076324787229e-02
1.974584555229714766e-01 8.985303324948273884e-02
2.013685239491689316e-01 9.163637240281077845e-02
2.052785923753663866e-01 9.341995310459468016e-02
2.091886608015638416e-01 9.520378024792484906e-02
2.130987292277612966e-01 9.698785873787309220e-02
2.170087976539587515e-01 9.877219349174812257e-02
2.209188660801562065e-01 1.005567894393527284e-01
2.248289345063536615e-01 1.023416515232420665e-01
2.287390029325511165e-01 1.041267846989845508e-01
2.326490713587485715e-01 1.059121939354234626e-01
2.365591397849460265e-01 1.076978842149411281e-01
2.404692082111434814e-01 1.094838605337245113e-01
2.443792766373409364e-01 1.112701279020326811e-01
2.482893450635383914e-01 1.130566913444662480e-01
2.521994134897358464e-01 1.148435559002387168e-01
2.561094819159337455e-01 1.166307266234499346e-01
2.600195503421312004e-01 1.184182085833606762e-01
2.639296187683286554e-01 1.202060068646709223e-01
2.678396871945261104e-01 1.219941265677989828e-01
2.717497556207235654e-01 1.237825728091627719e-01
2.756598240469210204e-01 1.255713507214640257e-01
2.795698924731184754e-01 1.273604654539739200e-01
2.834799608993159303e-01 1.291499221728214242e-01
2.873900293255133853e-01 1.309397260612843172e-01
2.913000977517108403e-01 1.327298823200810662e-01
2.952101661779082953e-01 1.345203961676675330e-01
2.991202346041057503e-01 1.363112728405335705e-01
3.030303030303032052e-01 1.381025175935041982e-01
3.069403714565006602e-01 1.398941357000420271e-01
3.108504398826981152e-01 1.416861324525525434e-01
3.147605083088955702e-01 1.434785131626928889e-01
3.186705767350930252e-01 1.452712831616821132e-01
3.225806451612904802e-01 1.470644478006149503e-01
3.264907135874879351e-01 1.488580124507781488e-01
3.304007820136853901e-01 1.506519825039699112e-01
3.343108504398828451e-01 1.524463633728219136e-01
3.382209188660803001e-01 1.542411604911245460e-01
3.421309872922777551e-01 1.560363793141548716e-01
3.460410557184752101e-01 1.578320253190083344e-01
3.499511241446726650e-01 1.596281040049328248e-01
3.538611925708701200e-01 1.614246208936662985e-01
3.577712609970675750e-01 1.632215815297778927e-01
3.616813294232650300e-01 1.650189914810119285e-01
3.655913978494624850e-01 1.668168563386356884e-01
